0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000009F298B 0000000004B7B300 00000000114AF0B7 00000000273B6854 000000003B5D1CFB 000000003D490F03 0000000028C1147C 000000000BFEECFA FFFFFFFFF8CC1845 FFFFFFFFF48F1B81 FFFFFFFFF8EE0510 FFFFFFFFFDC56FA8 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000046E7309 000000001FF33461 000000005BE3E25A 00000000A69095AB 00000000D43025C9 00000000C15F62C4 000000007AC99142 0000000024635213 FFFFFFFFE456F381 FFFFFFFFCF56057F FFFFFFFFDB39DD7F FFFFFFFFF1814BBC 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000001A86EC8 0000000015F67595 000000006F7A372C 00000000F450AF52 000000015A582021 0000000161865D37 000000010A5AAC5B 00000000A196B4BF 0000000034A87703 FFFFFFFFCB2C27C7 FFFFFFFF94D1783C FFFFFFFF9DC7D6AD FFFFFFFFCFEB260B FFFFFFFFFC3A6E30 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000350DD9 000000000CA13BA7 000000004EEB48AC 00000000FA103F28 000000018F1628A0 00000001AFB6120A 00000001558BC28B 00000000C76380E4 00000000689FF7C0 000000001069DD84 FFFFFFFFA15E93D7 FFFFFFFF5C0B186A FFFFFFFF586ADBCA FFFFFFFF976D8FBA FFFFFFFFE55A8D18 FFFFFFFFFFA83890 0000000000000000 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000037B018A 000000002C539E77 00000000B32B57DF 00000001809A3318 00000001C2F36735 000000015C68786B 00000000A51ED056 00000000170C141F FFFFFFFFE7C5A1C4 FFFFFFFFC31F5C00 FFFFFFFF765F8DA5 FFFFFFFF2D43A18C FFFFFFFF17F3365C FFFFFFFF52DE1B91 FFFFFFFFB8BB3C3A FFFFFFFFF940DF98 FFFFFFFFFFA83890 0000000000000000 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000350DD90 000000001F54713C 00000000870953D1 0000000142323A49 00000001BF84ABE5 0000000167E11BA1 00000000813FEA2B FFFFFFFF93548ECE FFFFFFFF271B0D1A FFFFFFFF4702E126 FFFFFFFF84CA28E4 FFFFFFFF7DC2C682 FFFFFFFF34B170F5 FFFFFFFF10ABBF25 FFFFFFFF2E5D8355 FFFFFFFF810A0B83 FFFFFFFFD6CC3742 FFFFFFFFF7EF6770 FFFFFFFFFEF8A9B0 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000EA762CA 000000005B65E6DC 000000010110CABA 00000001A4F504B3 000000018BFEC652 00000000A5CFE9BF FFFFFFFF6BA42BF4 FFFFFFFE8A25D73D FFFFFFFE6BECE768 FFFFFFFEDF42FF9D FFFFFFFF6680C2A9 FFFFFFFFA0C2DCBB FFFFFFFF7533E426 FFFFFFFF3A4D9583 FFFFFFFF1CE83369 FFFFFFFF40E12283 FFFFFFFF99853A4F FFFFFFFFE2F54E3C FFFFFFFFFBB5D218 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 000000000A5CB462 00000000408AA359 00000000CB3CAD3B 00000001746A5F68 000000019635CB2A 00000000DFA0F937 FFFFFFFF9D6689C1 FFFFFFFE5EF0C939 FFFFFFFDD76E107C FFFFFFFE1D0A1227 FFFFFFFED27653B1 FFFFFFFF7F7BB1B6 FFFFFFFFDF5C63E7 FFFFFFFFDDC4142E FFFFFFFF72360D4A FFFFFFFF0472B548 FFFFFFFEF48E2B93 FFFFFFFF4C9A9E51 FFFFFFFFC48F2B61 FFFFFFFFF70A8D7A 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000000000 0000000000000000 00000000027CA62C 0000000030726523 00000000A863C105 000000014E12043F 000000019D3577DE 00000001033005D8 FFFFFFFFD12FD678 FFFFFFFE8244AEEE FFFFFFFDBE46F872 FFFFFFFDD8300BB6 FFFFFFFE696B9595 FFFFFFFF1F7B02A8 FFFFFFFFBBFD7332 0000000022636F2E 0000000035867726 FFFFFFFF97C808D9 FFFFFFFEE1C7102C FFFFFFFEA7977385 FFFFFFFF05E12C52 FFFFFFFFA6C9AE8C FFFFFFFFF29285E6 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000350DD9 000000000231BA8B 00000000172A2916 00000000883E83CD 0000000131DAEF45 000000019E5762A8 0000000147A0973D 0000000007AFCB23 FFFFFFFEAFAA777E FFFFFFFDD1D74A47 FFFFFFFDDE21BE7D FFFFFFFE882E94F0 FFFFFFFF23BB74DE FFFFFFFF9B04DF76 FFFFFFFFF8E6D8EB 000000004E67371E 0000000061E89A13 FFFFFFFFB1816D9E FFFFFFFED20122F5 FFFFFFFE787EB8B4 FFFFFFFED96081FC FFFFFFFF90EA14BC FFFFFFFFEF2E25E7 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000000FE5B5E 000000000DC2CF1A 000000005995BF83 00000001115CD68A 00000001A2957783 000000018228B40C 000000007ECA09BE FFFFFFFEF937B275 FFFFFFFDF63E2CE7 FFFFFFFDDA618C07 FFFFFFFE7DB5824C FFFFFFFF441D8CB4 FFFFFFFFB0BC5449 FFFFFFFFE793CA1E 000000001833F6DB 000000006EC543ED 0000000095011AAE FFFFFFFFF161B949 FFFFFFFEFCCE3868 FFFFFFFE7B85B9B1 FFFFFFFEC5F6B384 FFFFFFFF7E724F5C FFFFFFFFEBFC01F2 0000000000000000 0000000000000000 
0000000000000000 0000000000000000 0000000000000000 0000000002F35E6E 000000002CE6DD23 00000000C62DD76F 0000000185C932EE 00000001A56568A7 00000000D686EB3A FFFFFFFF6327CC08 FFFFFFFE1B8814AA FFFFFFFDD398407E FFFFFFFE6064ABA9 FFFFFFFF2D1D0819 FFFFFFFFBD445CD6 FFFFFFFFEF35E09A FFFFFFFFFACD2957 000000001AE3A0D8 0000000086FED860 00000000CD528D07 0000000050612E1D FFFFFFFF517FBB8E FFFFFFFE9C7FE0FF FFFFFFFEB97D5F9D FFFFFFFF61942AF9 FFFFFFFFE6940D60 0000000000000000 0000000000000000 
