0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 002E 0162 054C 0D25 175D 1FA8 2185 1BE3 11F4 08BD 02F5 008B 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 00F6 071A 14C2 2AA0 4418 58CF 6131 591A 41D5 264F 0FF8 03B6 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 007B 0434 1296 28E0 4357 5C73 706C 7DB7 8279 735E 5312 2C80 0E67 00EC 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 000F 02CE 0D4D 1ED4 318E 41ED 4F97 5C35 6430 712C 79D5 6F27 5031 261C 06FD 0015 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 00E7 06B2 151F 22FC 2F3C 37C2 3B5C 3CC9 39F3 4346 591E 672E 6146 4097 1655 01DD 0015 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 00F7 0760 158B 2579 2F02 30DB 27C7 1620 0160 0000 01E7 23DA 4D8C 6638 5F7C 3886 0FA7 0291 0040 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0283 0C3D 1C6E 2A37 3358 2B47 10C3 0000 0000 0000 0000 0000 1ABD 4D85 641C 53C5 2768 0947 011F 0000 0000 
0000 0000 0000 0000 0000 0000 0305 0BE2 1988 2642 2B3C 2561 1118 0000 0000 0000 0000 0000 0000 0000 2267 4B3F 525B 364E 1089 0246 0000 0000 
0000 0000 0000 0000 0000 00B9 08AA 1812 28D0 3181 2B1C 12A2 0000 0000 0000 0000 0000 0000 0000 0000 0000 2611 3D6F 3395 1376 02E8 0000 0000 
0000 0000 0000 000F 00A4 0587 121A 2307 3211 35F7 27A1 0854 0000 0000 0000 0000 0000 0000 0000 0000 0000 0813 286E 297C 1253 02E4 0000 0000 
0000 0000 0000 002E 02F0 0F85 1F7B 2DCB 33A0 2C3D 1BA8 03DC 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 236E 295E 1354 0318 0000 0000 
0000 0000 0000 0060 0685 1482 2346 2D06 29CC 18A6 038F 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0717 2AB5 336D 1ADF 0451 0000 0000 
0000 0000 0000 0041 047F 0B26 152B 1BCC 18F2 0B27 0000 0000 0000 0000 0000 0000 009B 01AE 0000 0000 0000 0672 2569 32DB 20C4 0581 0000 0000 
0000 0000 0000 000C 00B8 0197 05BF 0971 0E02 0B29 0000 0000 0000 0000 0000 0000 00A6 0395 07EF 06B9 0000 0000 1347 20E0 1B20 04ED 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0B0B 125D 09D5 0000 0000 0000 0000 0000 0295 0A4C 1373 1583 0ACD 0614 0D8B 121F 0EE9 02F2 0000 0000 
0000 0000 0000 000F 00CB 0002 0000 0000 0BE5 19E9 17C7 0787 0000 0000 0000 009A 05F1 11B6 1C9F 201D 18B6 0FED 0E6F 0BC9 0562 0131 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0D56 22C1 245B 1109 0243 0000 006C 03A3 0C72 192B 2132 1DEB 132A 07D1 04C1 05EC 0141 0070 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0C29 2B42 313F 1C35 0715 00F9 044C 0DFB 1BBD 2726 2911 18AE 04E0 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 080A 33B4 43DF 34E6 1C80 11B1 18EA 2819 375D 3D5F 351B 1C5A 04A8 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0727 4482 6B66 729F 62C7 55F9 56A6 5996 5683 4854 2EEB 12E9 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 000D 00C7 0000 0000 0000 0000 2BBC 6300 83D7 8BD5 839E 765B 6971 5803 3C84 1AAB 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 000B 0095 0000 0000 0000 0000 01C9 3879 5E64 7188 726C 6723 5818 4214 256F 08B3 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 001C 27B3 3D94 41DE 3868 23FB 0A0E 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0231 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 00D0 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0028 0219 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0112 01E4 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 00D9 01F7 012E 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
