0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 001E 0167 06F1 10F4 1BE8 216F 1D3D 127D 07C2 01AE 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 004D 0326 0B2A 1C48 34BB 4DC6 5C6F 564A 3D0D 1DC0 07CE 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 005C 02F1 0DBF 21D7 3A24 50FC 63CA 7018 6FC9 5B63 3596 1162 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 003D 02BE 0D6F 210E 3791 4850 50BC 55C7 58AA 5B89 5612 3E0A 1A09 00D3 002B 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 000F 02B0 0D6B 2146 34E1 4267 45A4 3FDE 35D5 3027 3D47 5019 5114 33DB 0DF2 0325 002B 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0314 0E0D 2163 3499 402A 3F50 3059 1577 0000 0000 0629 3420 550E 4CF8 24FA 0A22 0098 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 023C 0B84 1D26 2FEB 3B79 3948 26D0 07D5 0000 0000 0000 0000 08FD 3EAC 509C 355D 11EF 0116 0000 0000 0000 
0000 0000 0000 0000 0000 0000 020D 0ABD 1ABF 2C68 3765 36C1 25E7 07B2 0000 0000 0000 0000 0000 0000 13A0 3B9B 34CF 15E2 0162 0000 0000 0000 
0000 0000 0000 0000 0000 001E 0611 144C 265A 34C2 3ABD 303E 183C 0000 0000 0000 0000 0000 0000 0000 0000 2402 317C 1A8D 0358 0040 0000 0000 
0000 0000 0000 0000 0000 0279 0CBE 1B97 2A4E 337C 31A5 208D 0BED 0000 0000 0000 0000 0000 0000 0000 0000 190B 38E2 27C5 09BD 012A 0000 0000 
0000 0000 0000 0000 0000 0758 1403 218F 2B2A 29AF 18E4 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0880 37F6 3724 13B6 02BA 0000 0000 
0000 0000 0000 0000 001E 07A6 1132 1C06 20EE 185D 02BF 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 2A47 3D21 1C8D 044E 0000 0000 
0000 0000 0000 001E 026E 0944 10DB 1639 13AF 0CED 0000 0000 0000 0000 0000 0000 0000 006B 0000 0000 0000 0000 1870 3567 1F36 050B 0000 0000 
0000 0000 0000 002D 030D 0812 0D92 0FCB 0DD0 0FA4 0479 0000 0000 0000 0000 0000 0000 00E2 0252 0000 0000 0000 0EDE 2A97 1CD2 04E8 0000 0000 
0000 0000 0000 0017 018F 0550 084B 097A 0D47 172A 0F64 050F 0000 0000 0000 0000 0000 00CD 0368 04F4 0000 0000 08CB 205A 1790 042F 0000 0000 
0000 0000 0000 0000 0000 013C 0166 02E3 0B94 1B8E 1AE7 1186 05BA 0000 0000 0000 001E 02AC 0A27 0D38 02B8 0000 0000 0FC4 0DBA 02B5 0000 0000 
0000 0000 0000 0000 001C 00BE 0000 0000 06B0 1C42 20DA 17F0 093E 0000 0000 002E 01AE 07B7 1340 162E 099A 0000 0000 0000 0128 00A5 0000 0000 
0000 0000 0000 0006 0030 0063 0000 0000 06BE 2001 26F0 1D4C 0BE9 0076 0116 04FA 0DB7 1AB7 257F 2329 151A 0424 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0714 2A73 3998 3234 1CA9 0C54 0DB7 195E 2CAB 3F5E 437C 3554 1DF1 08F6 0060 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 2D5F 5818 6533 552E 41A3 3F9F 4949 5378 5563 46EE 2CFA 0F24 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0580 4AD9 7AD7 8A06 822A 7537 6756 5164 36A1 191D 0130 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0001 0000 0000 0000 0000 0000 0000 12AD 5227 761E 7870 62FA 4281 1B65 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 000B 00C2 01C6 0000 0000 0000 0000 0000 0000 1FA6 27C3 162C 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 015A 006F 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0016 011B 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0066 0170 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0011 00BE 015F 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 000B 005B 010E 0149 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
