0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 007B 0391 0C05 16AB 2016 22BB 1D1C 133F 0A1D 03A4 00AC 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 017F 0A98 1F4D 3A54 5511 627D 5A59 4161 26DC 1061 03C3 0015 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 001E 029A 0F1A 2242 3C23 5A9B 72BA 75CC 604B 4208 2066 08F0 005C 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 006B 035E 0D44 156E 1C4D 2A38 3888 3C74 3AB6 32B5 1D21 0955 0077 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 01F5 08D2 0F7A 0A2B 0000 0000 0000 0000 026E 1BC1 16C2 073C 0036 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 007B 0556 11CA 1754 0E8E 0000 0000 0000 0000 0000 0C2C 196F 0BE9 00C6 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0239 0A02 1577 157A 0C69 0000 0000 0000 0000 0000 07AC 23F0 1A8F 0555 0020 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 004D 050E 0F66 1720 1441 0D34 0069 0000 0000 0000 0000 0567 28D4 2A40 0FB5 00FB 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0161 0802 12B9 17F8 1625 0F22 0395 0000 0000 0000 0000 0000 1C46 2D6D 1B90 0337 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 02C6 09A7 1136 1326 127D 0E73 0834 0000 0000 0000 0000 0000 0C4A 28FD 2491 07A4 000A 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0365 0998 0D01 097C 06D5 0648 06F3 023F 0000 0000 0000 0000 0136 2287 2B62 1016 008E 000A 0000 0000 0000 
0000 0000 0000 0000 0000 0000 000F 03B1 0964 0ADB 0535 0125 0025 00F1 0000 0000 0000 0000 0000 0000 17E7 2ECF 1CE5 02D0 0033 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0125 0645 0C89 0E31 0AFA 094C 067C 00F6 0000 003E 0000 0000 0000 0000 03B2 236D 235A 05AD 0065 0000 0000 0000 
0000 0000 0000 0000 0000 0000 019F 0661 0A50 0A01 09B0 0E85 0E71 0586 0000 0000 0000 0000 0000 0000 0000 13E8 2051 06EC 007B 0000 0000 0000 
0000 0000 0000 0000 0000 0000 00F0 03A0 04F6 03C7 0608 10D9 12E9 08AB 0000 0000 00AC 0077 0000 0000 0000 0B07 1A08 063C 006E 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0008 00FC 00B1 0000 0363 12B7 159D 098F 0000 0000 0076 01D0 0142 0000 0000 0B13 1721 050D 005D 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0013 00B3 0000 0000 014E 1355 170F 09B6 0000 0000 0177 05A7 0890 04FE 04DF 0F9E 17DC 04D3 0052 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0037 00D1 0000 0000 00B6 1484 1879 0A3A 0000 006C 0500 0E90 142C 10F8 0DAE 124D 164D 03E8 003F 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0005 0001 0000 0000 0526 1A2C 1C3A 0B1E 001E 02D8 0C30 190E 1C39 15B2 0E2B 0D85 0ED4 017F 001D 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 05C5 209D 24A4 0F8E 0196 0A3D 18EE 22F5 1E94 119E 0556 024C 0381 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 1AAA 2D8D 1C2C 0F2F 1EE5 2A70 250C 14BC 0319 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 1D76 5295 5EB0 4DFD 43C1 3173 1921 03E9 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0066 0000 0000 0000 0000 0040 45B9 71DF 62D6 3E92 1D18 04A1 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0022 00F9 0000 0000 0000 0000 0000 1B49 2252 0E39 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 006E 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 002F 00ED 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 000B 009A 0150 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
0000 0000 0000 0000 0000 0000 0000 0000 0011 00A6 01BE 014E 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 
