00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 00000000 0000002B 000001F3 0000093D 00001234 00001656 0000146A 0000107A 000012FF 00001ABC 000023BD 000027D2 00002133 000014D4 00000C63 000006E1 000001FD FFFFFC12 FFFFFA6C FFFFFDC0 
00000000 00000000 00000000 00000000 0000012D 00000412 0000054C 000002FF 0000005C 00000408 00001515 00003BE1 00005E64 0000682C 00005B70 00004A24 0000556E 00007412 00009320 00009DC0 00007EDC 00004FB4 0000335A 00001DB0 000005CA FFFFEAA1 FFFFE29A FFFFF1F0 
00000000 00000000 0000002B 0000019D 00000C83 00002102 00002748 0000170C 00000703 00001B71 00005FFA 0000BB89 0000E4C7 0000D691 0000AEA5 00008EF1 00009E02 0000C0B9 0000D74D 0000D470 0000A24C 00006F48 00005E4B 00003FFF 0000070B FFFFC84C FFFFB24F FFFFD290 
00000000 00000000 000002FE 00001674 0000507E 000094A6 0000A0B1 00007770 00005353 00006D9A 0000BE20 0001135F 00011AEF 0000E0E0 00008FA8 00004DD8 00004229 00005533 000068E9 00007596 000050D3 00002AB1 0000268E FFFFFFC7 FFFFADB3 FFFF6B1E FFFF6F96 FFFFB5CC 
00000000 0000045E 00001E81 00006970 0000DC4B 000119DE 0000EB41 000092FA 00006A82 00008811 0000AEF6 0000B1DB 0000753D 0000157A FFFFC01A FFFF7A95 FFFF6469 FFFF7694 FFFF8D22 FFFF9C9D FFFF8AE4 FFFF7A2F FFFF8025 FFFF5F32 FFFF24AF FFFF16AA FFFF4EE1 FFFFAEE9 
00000000 00000DF8 00004E35 0000D4BD 00014BFB 00012A62 00008DBC 00000617 FFFFEE04 00000EBE FFFFFA8F FFFFBCA5 FFFF6D5A FFFF1915 FFFEEB0E FFFEC3DD FFFEBF86 FFFEE41F FFFF0514 FFFF1193 FFFF08C4 FFFEFEC1 FFFEFCA0 FFFEE8F6 FFFEDF9F FFFF0F28 FFFF672B FFFFC1C1 
00000000 000016CA 00007106 00010C21 00014C96 0000BA8A FFFFD27C FFFF3AE3 FFFF388B FFFF57CA FFFF2A0C FFFEF550 FFFED23A FFFEB986 FFFEC608 FFFECBB5 FFFEE9B9 FFFF1F15 FFFF3EC4 FFFF413F FFFF3122 FFFF1BAF FFFF0FB1 FFFF0918 FFFF20E7 FFFF6143 FFFFA971 FFFFE1DE 
00000000 000015CE 00006414 0000DED2 0000E2CC 00003800 FFFF6DFE FFFEF430 FFFEFFAC FFFF240B FFFF12C7 FFFF1119 FFFF18E5 FFFF26F1 FFFF49A0 FFFF6558 FFFF8FCC FFFFB213 FFFFB971 FFFFAE51 FFFF9F79 FFFF945F FFFF906D FFFF9624 FFFFACA6 FFFFCD08 FFFFE839 FFFFF93C 
00000000 00000A9C 00002FEA 0000754C 000069B3 00000928 FFFFB0F1 FFFF7C03 FFFF9158 FFFFB47C FFFFB3F3 FFFFC81C FFFFCDA4 FFFFCDB9 FFFFD108 FFFFCD3E FFFFDCEB FFFFE683 FFFFF081 FFFFF28F FFFFF0B6 FFFFEF4A FFFFEEDA FFFFF037 FFFFF443 FFFFF955 FFFFFD2C FFFFFF4C 
00000000 00000178 00000812 00002137 00001295 FFFFEC62 FFFFDFB5 FFFFE222 000005C4 0000294F 00002D3E 000042DA 000039A6 000030E6 0000156B FFFFE536 FFFFCF4F FFFFCC91 FFFFE727 FFFFF983 FFFFFF16 00000000 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 FFFFFEF0 FFFFFAEE FFFFF42E FFFFDC18 FFFFBA89 FFFFADFC FFFFAD1E FFFFC2D1 FFFFE924 00000C02 00003CEE 0000465B 00004AFC 00002AF7 FFFFEE95 FFFFBA42 FFFF9E2D FFFFB7F4 FFFFE2F5 FFFFFB31 FFFFFFDC 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 FFFFFF88 FFFFFC5A FFFFEE28 FFFFD2C1 FFFFA90D FFFF89A8 FFFF7006 FFFF66FD FFFF76CB FFFF9206 FFFFB523 FFFFDC3D 00001620 00002891 FFFFFD0C FFFFAD23 FFFF7B7B FFFF840D FFFFB729 FFFFE831 FFFFFDD2 00000000 00000000 00000000 00000000 00000000 00000000 
00000000 00000000 FFFFFF38 FFFFF9B2 FFFFE9F7 FFFFCC66 FFFFA9AC FFFF81CA FFFF64A5 FFFF5A2A FFFF5768 FFFF54B8 FFFF7B1B FFFFBAD6 FFFFF5AD FFFFFAD8 FFFFBCBB FFFF7E54 FFFF64A0 FFFF8437 FFFFC007 FFFFEEC5 00000000 00000000 00000000 00000000 00000000 00000000 
